window_index,timestamp,node_name,node_ip,zone,node_type,bytes_sent,bytes_recv,pkts_sent,pkts_recv,pkt_drops,latency_ms,jitter_ms,tcp_connections,retransmits,queue_depth_bytes,queue_depth_pkts,bandwidth_limit_mbit,netem_delay_ms,netem_loss_pct,current_label,current_label_index,pred_horizon_15s_label,pred_horizon_15s_index,pred_horizon_30s_label,pred_horizon_30s_index,pred_horizon_60s_label,pred_horizon_60s_index
37,1777675503.202,dc_monitor,172.16.1.40,datacenter,security,0,0,0,0,0,0.072,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
37,1777675503.202,dc_pub_dns,172.16.1.53,datacenter,dns,0,0,0,0,0,0.071,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
37,1777675503.202,dc_vpn,172.16.1.30,datacenter,server,0,0,0,0,0,0.536,0.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
37,1777675503.202,dc_web,172.16.1.20,datacenter,server,0,0,0,0,0,0.085,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
37,1777675503.202,e1_dhcp,10.10.1.2,enterprise-a,dhcp,0,0,0,0,0,1.138,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
37,1777675503.202,e1_dns,10.10.1.53,enterprise-a,dns,0,0,0,0,0,0.383,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
37,1777675503.202,e1_erp,10.10.1.40,enterprise-a,enterprise,0,0,0,0,0,1.18,1.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
37,1777675503.202,e1_pc1,10.10.1.11,enterprise-a,enterprise,0,0,0,0,0,0.079,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
37,1777675503.202,e1_pc2,10.10.1.12,enterprise-a,enterprise,0,0,0,0,0,7.693,7.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
37,1777675503.202,e2_crm,10.20.1.41,enterprise-b,enterprise,0,0,0,0,0,1.218,1.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
37,1777675503.202,e2_dhcp,10.20.1.2,enterprise-b,dhcp,0,0,0,0,0,1.566,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
37,1777675503.202,e2_dns,10.20.1.53,enterprise-b,dns,0,0,0,0,0,1.976,1.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
37,1777675503.202,e2_pc1,10.20.1.11,enterprise-b,enterprise,0,0,0,0,0,0.068,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
37,1777675503.202,e2_pc2,10.20.1.12,enterprise-b,enterprise,0,0,0,0,0,0.237,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
37,1777675503.202,h1_iot,192.168.10.31,home-a,iot,0,0,0,0,0,0.589,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,LATENCY_CRITICAL,5
37,1777675503.202,h1_pc,192.168.10.11,home-a,home,0,0,0,0,0,18.812,18.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,LATENCY_DEGRADING,4,LATENCY_DEGRADING,4,LATENCY_CRITICAL,5
37,1777675503.202,h1_tv,192.168.10.21,home-a,iot,0,0,0,0,0,0.588,0.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,LATENCY_DEGRADING,4,LATENCY_CRITICAL,5
37,1777675503.202,h2_cam,192.168.20.21,home-b,iot,0,0,0,0,0,0.675,0.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
37,1777675503.202,h2_nas,192.168.20.31,home-b,home,0,0,0,0,0,47.078,47.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
37,1777675503.202,h2_pc,192.168.20.11,home-b,home,0,0,0,0,0,3.311,3.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
37,1777675503.202,isp_r1,10.255.0.1,backbone,router,0,0,0,0,0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
37,1777675503.202,r_dc,10.255.0.30,datacenter,router,0,0,0,0,0,0.04,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
37,1777675503.202,r_ent1,10.255.0.11,enterprise-a,router,0,0,0,0,0,0.045,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
37,1777675503.202,r_ent2,10.255.0.12,enterprise-b,router,0,0,0,0,0,0.033,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
37,1777675503.202,r_home1,10.255.0.21,home-a,router,0,0,0,0,0,0.062,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
37,1777675503.202,r_home2,10.255.0.22,home-b,router,0,0,0,0,0,0.047,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
38,1777675516.591,dc_monitor,172.16.1.40,datacenter,security,0,0,0,0,0,0.211,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
38,1777675516.591,dc_pub_dns,172.16.1.53,datacenter,dns,0,0,0,0,0,0.066,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
38,1777675516.591,dc_vpn,172.16.1.30,datacenter,server,0,0,0,0,0,0.843,0.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
38,1777675516.591,dc_web,172.16.1.20,datacenter,server,0,0,0,0,0,0.169,0.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
38,1777675516.591,e1_dhcp,10.10.1.2,enterprise-a,dhcp,0,0,0,0,0,1.231,0.919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
38,1777675516.591,e1_dns,10.10.1.53,enterprise-a,dns,0,0,0,0,0,0.48,0.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
38,1777675516.591,e1_erp,10.10.1.40,enterprise-a,enterprise,0,0,0,0,0,0.442,0.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
38,1777675516.591,e1_pc1,10.10.1.11,enterprise-a,enterprise,0,0,0,0,0,0.063,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
38,1777675516.591,e1_pc2,10.10.1.12,enterprise-a,enterprise,0,0,0,0,0,1.07,0.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
38,1777675516.591,e2_crm,10.20.1.41,enterprise-b,enterprise,0,0,0,0,0,3.245,3.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
38,1777675516.591,e2_dhcp,10.20.1.2,enterprise-b,dhcp,0,0,0,0,0,0.656,0.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
38,1777675516.591,e2_dns,10.20.1.53,enterprise-b,dns,0,0,0,0,0,0.774,0.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
38,1777675516.591,e2_pc1,10.20.1.11,enterprise-b,enterprise,0,0,0,0,0,1.23,1.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
38,1777675516.591,e2_pc2,10.20.1.12,enterprise-b,enterprise,0,0,0,0,0,0.834,0.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
38,1777675516.591,h1_iot,192.168.10.31,home-a,iot,0,0,0,0,0,0.488,0.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,LATENCY_CRITICAL,5,NORMAL,0
38,1777675516.591,h1_pc,192.168.10.11,home-a,home,0,0,0,0,0,55.388,6.015,0.0,0.0,0.0,0.0,0.0,50.0,0.0,LATENCY_DEGRADING,4,LATENCY_DEGRADING,4,LATENCY_CRITICAL,5,NORMAL,0
38,1777675516.591,h1_tv,192.168.10.21,home-a,iot,0,0,0,0,0,0.941,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,LATENCY_DEGRADING,4,LATENCY_CRITICAL,5,NORMAL,0
38,1777675516.591,h2_cam,192.168.20.21,home-b,iot,0,0,0,0,0,1.445,1.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
38,1777675516.591,h2_nas,192.168.20.31,home-b,home,0,0,0,0,0,0.227,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
38,1777675516.591,h2_pc,192.168.20.11,home-b,home,0,0,0,0,0,0.056,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
38,1777675516.591,isp_r1,10.255.0.1,backbone,router,0,0,0,0,0,0.043,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
38,1777675516.591,r_dc,10.255.0.30,datacenter,router,0,0,0,0,0,0.051,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
38,1777675516.591,r_ent1,10.255.0.11,enterprise-a,router,0,0,0,0,0,0.058,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
38,1777675516.591,r_ent2,10.255.0.12,enterprise-b,router,0,0,0,0,0,0.104,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
38,1777675516.591,r_home1,10.255.0.21,home-a,router,0,0,0,0,0,0.035,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
38,1777675516.591,r_home2,10.255.0.22,home-b,router,0,0,0,0,0,0.044,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
39,1777675526.609,dc_monitor,172.16.1.40,datacenter,security,0,0,0,0,0,0.078,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
39,1777675526.609,dc_pub_dns,172.16.1.53,datacenter,dns,0,0,0,0,0,0.101,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
39,1777675526.609,dc_vpn,172.16.1.30,datacenter,server,0,0,0,0,0,0.076,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
39,1777675526.609,dc_web,172.16.1.20,datacenter,server,0,0,0,0,0,0.064,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
39,1777675526.609,e1_dhcp,10.10.1.2,enterprise-a,dhcp,0,0,0,0,0,0.118,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
39,1777675526.609,e1_dns,10.10.1.53,enterprise-a,dns,0,0,0,0,0,0.111,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
39,1777675526.609,e1_erp,10.10.1.40,enterprise-a,enterprise,0,0,0,0,0,0.086,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
39,1777675526.609,e1_pc1,10.10.1.11,enterprise-a,enterprise,0,0,0,0,0,0.06,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
39,1777675526.609,e1_pc2,10.10.1.12,enterprise-a,enterprise,0,0,0,0,0,0.077,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
39,1777675526.609,e2_crm,10.20.1.41,enterprise-b,enterprise,0,0,0,0,0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
39,1777675526.609,e2_dhcp,10.20.1.2,enterprise-b,dhcp,0,0,0,0,0,0.082,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
39,1777675526.609,e2_dns,10.20.1.53,enterprise-b,dns,0,0,0,0,0,0.11,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
39,1777675526.609,e2_pc1,10.20.1.11,enterprise-b,enterprise,0,0,0,0,0,0.059,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
39,1777675526.609,e2_pc2,10.20.1.12,enterprise-b,enterprise,0,0,0,0,0,0.088,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
39,1777675526.609,h1_iot,192.168.10.31,home-a,iot,0,0,0,0,0,0.082,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,LATENCY_CRITICAL,5,NORMAL,0
39,1777675526.609,h1_pc,192.168.10.11,home-a,home,0,0,0,0,0,58.167,2.293,0.0,0.0,0.0,0.0,0.0,50.0,0.0,LATENCY_DEGRADING,4,LATENCY_DEGRADING,4,LATENCY_CRITICAL,5,NORMAL,0
39,1777675526.609,h1_tv,192.168.10.21,home-a,iot,0,0,0,0,0,0.094,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,LATENCY_DEGRADING,4,LATENCY_CRITICAL,5,NORMAL,0
39,1777675526.609,h2_cam,192.168.20.21,home-b,iot,0,0,0,0,0,0.072,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
39,1777675526.609,h2_nas,192.168.20.31,home-b,home,0,0,0,0,0,0.049,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
39,1777675526.609,h2_pc,192.168.20.11,home-b,home,0,0,0,0,0,0.082,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
39,1777675526.609,isp_r1,10.255.0.1,backbone,router,0,0,0,0,0,0.055,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
39,1777675526.609,r_dc,10.255.0.30,datacenter,router,0,0,0,0,0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
39,1777675526.609,r_ent1,10.255.0.11,enterprise-a,router,0,0,0,0,0,0.054,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
39,1777675526.609,r_ent2,10.255.0.12,enterprise-b,router,0,0,0,0,0,0.037,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
39,1777675526.609,r_home1,10.255.0.21,home-a,router,0,0,0,0,0,0.042,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
39,1777675526.609,r_home2,10.255.0.22,home-b,router,0,0,0,0,0,0.043,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
40,1777675536.161,dc_monitor,172.16.1.40,datacenter,security,0,0,0,0,0,0.089,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
40,1777675536.161,dc_pub_dns,172.16.1.53,datacenter,dns,0,0,0,0,0,0.085,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
40,1777675536.161,dc_vpn,172.16.1.30,datacenter,server,0,0,0,0,0,0.076,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
40,1777675536.161,dc_web,172.16.1.20,datacenter,server,0,0,0,0,0,0.101,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
40,1777675536.161,e1_dhcp,10.10.1.2,enterprise-a,dhcp,0,0,0,0,0,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
40,1777675536.161,e1_dns,10.10.1.53,enterprise-a,dns,0,0,0,0,0,0.079,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
40,1777675536.161,e1_erp,10.10.1.40,enterprise-a,enterprise,0,0,0,0,0,0.082,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
40,1777675536.161,e1_pc1,10.10.1.11,enterprise-a,enterprise,0,0,0,0,0,0.063,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
40,1777675536.161,e1_pc2,10.10.1.12,enterprise-a,enterprise,0,0,0,0,0,0.092,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
40,1777675536.161,e2_crm,10.20.1.41,enterprise-b,enterprise,0,0,0,0,0,0.075,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
40,1777675536.161,e2_dhcp,10.20.1.2,enterprise-b,dhcp,0,0,0,0,0,0.068,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
40,1777675536.161,e2_dns,10.20.1.53,enterprise-b,dns,0,0,0,0,0,0.063,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
40,1777675536.161,e2_pc1,10.20.1.11,enterprise-b,enterprise,0,0,0,0,0,0.109,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
40,1777675536.161,e2_pc2,10.20.1.12,enterprise-b,enterprise,0,0,0,0,0,0.078,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
40,1777675536.161,h1_iot,192.168.10.31,home-a,iot,0,0,0,0,0,0.052,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,LATENCY_CRITICAL,5,NORMAL,0
40,1777675536.161,h1_pc,192.168.10.11,home-a,home,0,0,0,0,0,60.16,4.282,0.0,0.0,0.0,0.0,0.0,50.0,0.0,LATENCY_DEGRADING,4,LATENCY_DEGRADING,4,LATENCY_CRITICAL,5,NORMAL,0
40,1777675536.161,h1_tv,192.168.10.21,home-a,iot,0,0,0,0,0,0.083,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,LATENCY_DEGRADING,4,LATENCY_CRITICAL,5,NORMAL,0
40,1777675536.161,h2_cam,192.168.20.21,home-b,iot,0,0,0,0,0,0.06,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
40,1777675536.161,h2_nas,192.168.20.31,home-b,home,0,0,0,0,0,0.075,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
40,1777675536.161,h2_pc,192.168.20.11,home-b,home,0,0,0,0,0,0.085,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
40,1777675536.161,isp_r1,10.255.0.1,backbone,router,0,0,0,0,0,0.047,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
40,1777675536.161,r_dc,10.255.0.30,datacenter,router,0,0,0,0,0,0.057,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
40,1777675536.161,r_ent1,10.255.0.11,enterprise-a,router,0,0,0,0,0,0.056,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
40,1777675536.161,r_ent2,10.255.0.12,enterprise-b,router,0,0,0,0,0,0.038,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
40,1777675536.161,r_home1,10.255.0.21,home-a,router,0,0,0,0,0,0.079,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
40,1777675536.161,r_home2,10.255.0.22,home-b,router,0,0,0,0,0,0.05,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
41,1777675545.628,dc_monitor,172.16.1.40,datacenter,security,0,0,0,0,0,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
41,1777675545.628,dc_pub_dns,172.16.1.53,datacenter,dns,0,0,0,0,0,0.134,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
41,1777675545.628,dc_vpn,172.16.1.30,datacenter,server,0,0,0,0,0,0.064,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
41,1777675545.628,dc_web,172.16.1.20,datacenter,server,0,0,0,0,0,0.068,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
41,1777675545.628,e1_dhcp,10.10.1.2,enterprise-a,dhcp,0,0,0,0,0,0.905,0.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
41,1777675545.628,e1_dns,10.10.1.53,enterprise-a,dns,0,0,0,0,0,0.102,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
41,1777675545.628,e1_erp,10.10.1.40,enterprise-a,enterprise,0,0,0,0,0,0.066,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
41,1777675545.628,e1_pc1,10.10.1.11,enterprise-a,enterprise,0,0,0,0,0,0.185,0.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
41,1777675545.628,e1_pc2,10.10.1.12,enterprise-a,enterprise,0,0,0,0,0,0.153,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
41,1777675545.628,e2_crm,10.20.1.41,enterprise-b,enterprise,0,0,0,0,0,0.066,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
41,1777675545.628,e2_dhcp,10.20.1.2,enterprise-b,dhcp,0,0,0,0,0,0.169,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
41,1777675545.628,e2_dns,10.20.1.53,enterprise-b,dns,0,0,0,0,0,0.086,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
41,1777675545.628,e2_pc1,10.20.1.11,enterprise-b,enterprise,0,0,0,0,0,0.125,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
41,1777675545.628,e2_pc2,10.20.1.12,enterprise-b,enterprise,0,0,0,0,0,0.093,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
41,1777675545.628,h1_iot,192.168.10.31,home-a,iot,0,0,0,0,0,0.065,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,LATENCY_CRITICAL,5,LATENCY_CRITICAL,5,NORMAL,0
41,1777675545.628,h1_pc,192.168.10.11,home-a,home,0,0,0,0,0,148.321,4.425,0.0,0.0,0.0,0.0,0.0,150.0,0.0,LATENCY_DEGRADING,4,LATENCY_CRITICAL,5,LATENCY_CRITICAL,5,NORMAL,0
41,1777675545.628,h1_tv,192.168.10.21,home-a,iot,0,0,0,0,0,92.043,5.066,0.0,0.0,0.0,0.0,0.0,80.0,0.0,LATENCY_DEGRADING,4,LATENCY_CRITICAL,5,LATENCY_CRITICAL,5,NORMAL,0
41,1777675545.628,h2_cam,192.168.20.21,home-b,iot,0,0,0,0,0,0.082,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
41,1777675545.628,h2_nas,192.168.20.31,home-b,home,0,0,0,0,0,0.072,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0,NORMAL,0,NORMAL,0,NORMAL,0
